timestamp,y_true,yhat,z_resid,flag_z,flag_cusum
2020-03-15 05:00:00+00:00,3222.27,3628.7888295211737,-0.9851790960016455,0,1
2020-03-15 06:00:00+00:00,3406.4,3937.6302874542594,-1.3283757748319938,0,1
2020-03-15 07:00:00+00:00,3745.42,4156.430734687132,-0.986972493433863,0,1
2020-03-15 08:00:00+00:00,3973.17,4268.033577926115,-0.6590186937092587,0,1
2020-03-15 09:00:00+00:00,4102.93,4348.857553877424,-0.5201693490641583,0,1
2020-03-15 10:00:00+00:00,4160.06,4370.562598487252,-0.41948601908377847,0,1
2020-03-15 11:00:00+00:00,4121.57,4224.890795025873,-0.11708230709292912,0,1
2020-03-15 12:00:00+00:00,4064.49,4109.16743296801,0.04847491045782881,0,1
2020-03-15 13:00:00+00:00,4051.18,4013.467929706831,0.2810702245943248,0,1
2020-03-15 14:00:00+00:00,4088.13,3946.568557938873,0.5740403143182258,0,1
2020-03-15 15:00:00+00:00,4186.83,4010.778885137586,0.6700748171564473,0,1
2020-03-15 16:00:00+00:00,4543.01,4408.296016021669,0.5511969486009548,0,1
2020-03-15 17:00:00+00:00,4658.75,4689.467849538898,0.08021723116843656,0,1
2020-03-15 18:00:00+00:00,4410.77,4427.504787605865,0.11985733605199005,0,1
2020-03-15 19:00:00+00:00,4104.68,4184.767140413378,-0.06101905742505372,0,1
2020-03-15 20:00:00+00:00,3877.45,3879.033730750006,0.16337022642014318,0,1
2020-03-15 21:00:00+00:00,3665.1,3648.1369455663535,0.216129134792101,0,1
2020-03-15 22:00:00+00:00,3407.12,3425.5813038743777,0.11413908988826142,0,1
2020-03-15 23:00:00+00:00,3299.26,3259.91946335852,0.2799442693823956,0,1
2020-03-16 00:00:00+00:00,3218.5,3164.6974999792847,0.32098004419480586,0,1
2020-03-16 01:00:00+00:00,3171.3,3091.629314490077,0.39484107830571397,0,1
2020-03-16 02:00:00+00:00,3076.05,3090.2747777559293,0.12298904791420019,0,1
2020-03-16 03:00:00+00:00,3145.62,3094.0899050880557,0.31291855850532757,0,1
2020-03-16 04:00:00+00:00,3413.2,3179.985872367617,0.8377053981078584,0,0
2020-03-16 05:00:00+00:00,3822.1,3301.5321584486032,1.6607367214195077,0,0
2020-03-16 06:00:00+00:00,4290.17,3505.298575609454,2.3957028093287067,0,0
2020-03-16 07:00:00+00:00,4456.99,3788.8911085893874,2.0410595448249342,0,0
2020-03-16 08:00:00+00:00,4541.02,3966.125356203505,1.761855094979861,0,1
2020-03-16 09:00:00+00:00,4703.19,4067.191264241266,1.918966595339727,0,1
2020-03-16 10:00:00+00:00,4718.61,4129.441997332028,1.7731086951715667,0,1
2020-03-16 11:00:00+00:00,4653.95,4043.391209133199,1.8190640796782944,0,1
2020-03-16 12:00:00+00:00,4625.21,3967.3979012987343,1.9348948534036594,0,1
2020-03-16 13:00:00+00:00,4480.09,3933.56116572454,1.6138372331365942,0,1
2020-03-16 14:00:00+00:00,4373.31,3940.681406373624,1.2907339805928293,0,1
2020-03-16 15:00:00+00:00,4331.75,4052.510633231549,0.8617644925300648,0,1
2020-03-16 16:00:00+00:00,4680.18,4435.792931957328,0.7627212646671409,0,1
2020-03-16 17:00:00+00:00,4796.31,4615.673607102184,0.5839539003595791,0,1
2020-03-16 18:00:00+00:00,4603.07,4392.165241615374,0.6665805687427849,0,1
2020-03-16 19:00:00+00:00,4232.11,4123.674735822055,0.38008685594218866,0,1
2020-03-16 20:00:00+00:00,3981.42,3871.73199801429,0.38282035779445756,0,1
2020-03-16 21:00:00+00:00,3671.83,3652.4725223960713,0.1299512124831407,0,1
2020-03-16 22:00:00+00:00,3459.41,3415.1636668328424,0.19932249065081176,0,1
2020-03-16 23:00:00+00:00,3278.97,3290.026095213478,0.04404995358686731,0,1
2020-03-17 00:00:00+00:00,3218.99,3201.514580518784,0.12404098409227066,0,1
2020-03-17 01:00:00+00:00,3177.18,3134.1921867544365,0.19553558818896416,0,1
2020-03-17 02:00:00+00:00,3197.9,3076.8086486726074,0.4150062242794316,0,1
2020-03-17 03:00:00+00:00,3251.97,3108.449552961723,0.4773624661576537,0,1
2020-03-17 04:00:00+00:00,3497.72,3302.2840017297053,0.6227308711777539,0,1
2020-03-17 05:00:00+00:00,3889.8,3591.624525505161,0.9107914761485197,0,1
2020-03-17 06:00:00+00:00,4445.72,3947.111599605719,1.4705392917825983,0,1
2020-03-17 07:00:00+00:00,4674.6,4181.514089510799,1.4473462357616627,0,1
2020-03-17 08:00:00+00:00,4752.54,4321.905692889148,1.2656087432235301,0,1
2020-03-17 09:00:00+00:00,4817.13,4470.905309798839,1.024197133846321,0,1
2020-03-17 10:00:00+00:00,4813.95,4502.449312672424,0.9234866831466035,0,1
2020-03-17 11:00:00+00:00,4747.47,4447.798021889335,0.8875066999050537,0,1
2020-03-17 12:00:00+00:00,4759.83,4407.560177408061,1.0322831434043807,0,1
2020-03-17 13:00:00+00:00,4708.67,4314.20733583039,1.1468490644352396,0,1
2020-03-17 14:00:00+00:00,4531.51,4263.919798178948,0.7872318605121102,0,1
2020-03-17 15:00:00+00:00,4545.61,4277.498679187775,0.7866139611734726,0,1
2020-03-17 16:00:00+00:00,4904.08,4628.752876061269,0.8048061237475849,0,1
2020-03-17 17:00:00+00:00,4951.68,4744.507201760167,0.6110358683025706,0,1
2020-03-17 18:00:00+00:00,4587.03,4529.441633430888,0.18800025546598834,0,1
2020-03-17 19:00:00+00:00,4368.54,4183.905023726372,0.5464473264154945,0,1
2020-03-17 20:00:00+00:00,4150.08,3942.297070449588,0.6106893788763192,0,1
2020-03-17 21:00:00+00:00,3844.37,3670.937473931057,0.5122174256063038,0,1
2020-03-17 22:00:00+00:00,3605.58,3602.4879429922285,0.02842937530372352,0,1
2020-03-17 23:00:00+00:00,3421.55,3440.490175644322,-0.034184998589568874,0,1
2020-03-18 00:00:00+00:00,3270.09,3362.76869396508,-0.24385350342364298,0,1
